CBF,Time,Type,Game
317830,06:00 - 2T,NR,003
190431,+4 - 2T,NR,003
328541,07:00 - 2T,NR,004
307285,22:00 - 2T,PN,004
397586,09:00 - 1T,NR,005
188170,03:00 - 2T,NR,005
173504,+4 - 2T,NR,005
177093,32:00 - 1T,NR,006
302881,29:00 - 1T,NR,007
174380,43:00 - 1T,NR,007
298523,+4 - 2T,NR,007
339784,07:00 - 1T,NR,008
308668,12:00 - 2T,NR,008
317236,40:00 - 2T,NR,008
184109,21:00 - 1T,NR,009
181334,29:00 - 1T,NR,009
184109,13:00 - 2T,NR,009
181334,33:00 - 2T,NR,009
443265,42:00 - 1T,NR,013
456008,06:00 - 2T,NR,013
397586,23:00 - 2T,NR,013
168961,10:00 - 1T,NR,014
178891,18:00 - 1T,NR,014
320081,29:00 - 2T,NR,014
299231,+5 - 2T,PN,014
175503,45:00 - 2T,NR,014
367363,05:00 - 1T,NR,015
178099,27:00 - 2T,PN,015
338498,20:00 - 1T,PN,016
338498,28:00 - 1T,NR,016
311339,26:00 - 2T,NR,016
179934,33:00 - 2T,NR,021
173742,10:00 - 1T,NR,022
430440,28:00 - 1T,PN,022
184798,21:00 - 2T,NR,022
368000,17:00 - 1T,NR,024
184762,36:00 - 2T,NR,024
307285,41:00 - 2T,PN,024
188960,+1 - 2T,FT,024
165775,04:00 - 2T,NR,025
303589,16:00 - 2T,FT,026
182631,27:00 - 1T,PN,027
156835,42:00 - 1T,NR,027
540826,27:00 - 2T,NR,027
293136,32:00 - 2T,NR,027
384163,+2 - 1T,NR,029
371231,36:00 - 2T,NR,029
187979,22:00 - 1T,NR,030
187979,19:00 - 2T,PN,030
368000,37:00 - 1T,NR,032
183626,41:00 - 2T,NR,032
355385,43:00 - 2T,NR,032
295793,21:00 - 1T,NR,033
536065,+3 - 1T,FT,033
295231,07:00 - 2T,NR,033
295017,09:00 - 1T,NR,035
170427,36:00 - 2T,FT,035
378682,33:00 - 1T,NR,038
383830,23:00 - 2T,NR,038
539022,37:00 - 1T,NR,039
432076,04:00 - 2T,NR,040
432076,28:00 - 2T,NR,040
176343,12:00 - 1T,PN,041
427379,33:00 - 2T,NR,041
456008,34:00 - 2T,NR,041
148961,05:00 - 1T,NR,042
391581,10:00 - 2T,CT,042
147313,28:00 - 2T,NR,042
308871,41:00 - 2T,FT,042
307285,12:00 - 2T,PN,044
295231,34:00 - 2T,PN,044
459687,08:00 - 1T,NR,045
338498,03:00 - 2T,PN,046
347212,30:00 - 2T,NR,046
345678,21:00 - 1T,NR,047
375896,26:00 - 1T,NR,047
401299,03:00 - 2T,NR,049
311339,27:00 - 2T,NR,050
160326,31:00 - 1T,PN,051
508082,37:00 - 1T,NR,051
179934,43:00 - 1T,NR,051
427379,06:00 - 2T,NR,051
160326,11:00 - 2T,FT,051
401831,28:00 - 2T,NR,051
401831,43:00 - 2T,NR,051
393898,07:00 - 2T,NR,053
432101,+7 - 2T,NR,053
317763,23:00 - 2T,NR,054
642656,20:00 - 1T,NR,057
642656,27:00 - 1T,NR,057
348899,30:00 - 1T,NR,057
379565,05:00 - 1T,NR,059
552728,40:00 - 1T,NR,059
338498,05:00 - 1T,NR,060
375896,07:00 - 2T,NR,060
372414,35:00 - 2T,PN,060
173504,29:00 - 2T,Eduardo Ramos Martins,061
303018,20:00 - 1T,NR,064
179934,34:00 - 1T,NR,064
178099,15:00 - 1T,NR,065
641030,40:00 - 2T,NR,065
568345,+1 - 2T,NR,065
338498,39:00 - 1T,PN,066
383352,17:00 - 2T,NR,066
402340,09:00 - 2T,NR,067
187979,41:00 - 1T,NR,068
184226,+4 - 2T,CT,068
404823,06:00 - 1T,NR,069
539977,33:00 - 1T,NR,069
317236,+4 - 2T,NR,069
366127,45:00 - 2T,PN,070
605578,35:00 - 2T,NR,071
430440,20:00 - 2T,NR,072
306551,41:00 - 2T,NR,072
523119,18:00 - 1T,NR,074
337471,26:00 - 1T,NR,074
337471,+2 - 1T,NR,074
164237,21:00 - 2T,NR,074
164237,27:00 - 2T,NR,074
299231,44:00 - 2T,NR,074
338498,02:00 - 2T,NR,076
338498,14:00 - 2T,PN,076
462514,+1 - 2T,NR,076
293136,08:00 - 2T,NR,077
310804,27:00 - 2T,NR,077
552728,+3 - 1T,NR,078
453528,10:00 - 2T,NR,078
516941,35:00 - 1T,NR,079
387313,29:00 - 2T,PN,079
387313,+2 - 2T,NR,079
359865,41:00 - 1T,NR,080
402340,23:00 - 2T,NR,080
298523,28:00 - 2T,NR,080
187979,+3 - 2T,NR,080
178201,10:00 - 1T,NR,081
295017,32:00 - 1T,CT,081
324707,19:00 - 2T,NR,082
170477,27:00 - 1T,NR,083
184762,32:00 - 1T,NR,083
184798,12:00 - 2T,FT,083
431740,+4 - 2T,CT,083
178099,32:00 - 1T,NR,084
178099,+1 - 1T,NR,084
605436,08:00 - 2T,NR,085
183840,17:00 - 2T,NR,085
306551,37:00 - 2T,NR,085
179934,42:00 - 2T,NR,085
605578,44:00 - 2T,NR,085
402340,26:00 - 1T,NR,087
400624,35:00 - 1T,NR,087
298523,37:00 - 1T,NR,087
642656,02:00 - 2T,NR,087
310961,10:00 - 2T,PN,089
166180,27:00 - 2T,NR,089
366127,45:00 - 1T,FT,090
308871,13:00 - 2T,NR,091
605578,18:00 - 2T,NR,091
177531,02:00 - 2T,NR,092
368000,07:00 - 2T,NR,092
295017,11:00 - 2T,NR,092
320081,40:00 - 1T,NR,093
178201,10:00 - 2T,NR,093
327945,43:00 - 2T,PN,093
170477,33:00 - 1T,NR,094
170477,10:00 - 2T,NR,094
303018,35:00 - 2T,FT,094
324707,15:00 - 1T,NR,095
178099,+2 - 1T,PN,095
309723,31:00 - 2T,NR,095
298523,01:00 - 1T,PN,096
383352,15:00 - 1T,NR,096
293136,16:00 - 2T,NR,097
293136,20:00 - 2T,NR,097
348899,42:00 - 2T,NR,097
533963,08:00 - 2T,NR,102
324707,02:00 - 1T,NR,103
295017,09:00 - 1T,PN,103
175913,14:00 - 1T,FT,103
324707,28:00 - 1T,NR,103
178005,36:00 - 1T,NR,103
355385,05:00 - 2T,NR,104
341683,15:00 - 1T,NR,105
395566,21:00 - 1T,NR,105
292481,+2 - 1T,PN,105
177093,12:00 - 1T,NR,106
387313,03:00 - 2T,NR,106
387313,24:00 - 2T,NR,106
299849,45:00 - 2T,NR,106
186040,41:00 - 2T,NR,107
173290,43:00 - 1T,PN,108
380299,+4 - 2T,NR,108
166180,08:00 - 2T,NR,109
518717,37:00 - 2T,NR,109
516941,19:00 - 1T,NR,110
383352,41:00 - 1T,NR,110
581520,43:00 - 1T,NR,110
366127,21:00 - 2T,PN,110
347212,+1 - 2T,NR,110
383402,06:00 - 1T,NR,111
173504,25:00 - 1T,NR,111
383402,36:00 - 1T,NR,111
605436,45:00 - 1T,NR,111
311358,23:00 - 2T,NR,111
306605,01:00 - 1T,NR,112
401544,37:00 - 1T,NR,113
178352,+1 - 1T,NR,113
433582,03:00 - 1T,NR,115
184704,45:00 - 1T,NR,115
190431,39:00 - 2T,NR,115
383352,18:00 - 1T,NR,116
292965,29:00 - 1T,NR,116
300744,+4 - 2T,NR,116
316173,24:00 - 1T,NR,119
511720,28:00 - 2T,NR,120
401846,18:00 - 2T,NR,121
427379,44:00 - 2T,PN,121
164237,07:00 - 1T,NR,122
292446,17:00 - 2T,NR,122
533963,36:00 - 1T,NR,123
170477,05:00 - 2T,NR,123
359362,22:00 - 2T,NR,123
338229,24:00 - 2T,NR,123
299231,38:00 - 2T,PN,123
399451,44:00 - 2T,CT,123
513348,+2 - 2T,NR,123
160251,17:00 - 2T,NR,124
412454,13:00 - 2T,NR,127
181804,05:00 - 1T,PN,130
184800,11:00 - 1T,NR,130
359865,29:00 - 1T,NR,130
177076,35:00 - 1T,NR,130
408641,15:00 - 2T,NR,130
184775,22:00 - 2T,NR,130
184800,+3 - 2T,NR,130
337491,11:00 - 1T,PN,131
368000,10:00 - 1T,NR,133
324707,36:00 - 1T,NR,133
533963,27:00 - 1T,NR,134
175503,45:00 - 1T,FT,134
427379,+4 - 1T,PN,135
370998,+3 - 2T,NR,136
412412,17:00 - 1T,NR,137
511781,25:00 - 2T,NR,137
298523,27:00 - 2T,NR,137
642656,+5 - 2T,NR,137
303907,03:00 - 2T,NR,138
310961,34:00 - 1T,NR,139
310961,01:00 - 2T,NR,139
426135,13:00 - 2T,NR,141
341962,45:00 - 2T,PN,141
324119,04:00 - 2T,NR,142
160251,08:00 - 2T,PN,142
411070,01:00 - 1T,NR,143
179934,22:00 - 1T,NR,143
306605,31:00 - 1T,NR,143
293506,39:00 - 1T,NR,145
187979,40:00 - 1T,NR,146
371231,05:00 - 2T,NR,146
169859,21:00 - 2T,NR,146
422347,24:00 - 2T,NR,146
371231,29:00 - 2T,NR,146
462514,24:00 - 1T,NR,147
407221,42:00 - 1T,NR,147
310961,06:00 - 1T,NR,148
322992,11:00 - 1T,NR,148
378682,31:00 - 1T,PN,148
412193,26:00 - 2T,NR,148
404823,18:00 - 2T,NR,149
366127,07:00 - 1T,PN,150
324735,20:00 - 2T,NR,150
172288,25:00 - 2T,NR,150
411070,04:00 - 1T,NR,151
411070,04:00 - 2T,NR,151
431945,11:00 - 2T,NR,151
557469,38:00 - 1T,NR,153
432058,+2 - 1T,FT,153
178099,18:00 - 2T,NR,153
399451,28:00 - 2T,CT,153
324707,11:00 - 2T,NR,154
324707,21:00 - 2T,NR,154
175503,39:00 - 2T,FT,154
456008,27:00 - 1T,NR,155
160251,40:00 - 1T,PN,155
397586,07:00 - 2T,NR,155
303030,16:00 - 2T,NR,155
164237,26:00 - 2T,PN,155
398332,04:00 - 2T,NR,158
190417,07:00 - 2T,NR,158
429437,09:00 - 2T,NR,158
371355,25:00 - 2T,NR,158
404823,28:00 - 2T,NR,158
317236,40:00 - 2T,NR,158
173290,43:00 - 2T,PN,158
459687,40:00 - 1T,PN,162
393898,10:00 - 2T,NR,162
337491,03:00 - 2T,NR,163
383402,05:00 - 2T,NR,163
368000,11:00 - 1T,NR,164
328541,12:00 - 1T,NR,164
368000,16:00 - 1T,NR,164
170547,40:00 - 1T,NR,164
368000,14:00 - 2T,NR,164
326491,22:00 - 2T,NR,164
368000,39:00 - 2T,NR,164
181804,08:00 - 1T,PN,166
181804,35:00 - 2T,PN,166
187979,03:00 - 1T,PN,167
422347,08:00 - 1T,NR,167
169859,18:00 - 1T,NR,167
422347,23:00 - 1T,NR,167
306314,30:00 - 1T,NR,167
422347,36:00 - 1T,NR,167
295260,09:00 - 2T,PN,167
187979,22:00 - 2T,NR,167
423338,25:00 - 2T,NR,167
383352,14:00 - 1T,NR,168
371231,41:00 - 1T,NR,168
306025,31:00 - 2T,NR,168
527708,28:00 - 2T,NR,169
539022,44:00 - 1T,NR,170
451530,32:00 - 2T,NR,170
404239,40:00 - 2T,NR,170
160251,38:00 - 1T,NR,172
292446,22:00 - 2T,NR,172
308020,19:00 - 1T,NR,173
295793,06:00 - 2T,NR,173
295231,07:00 - 2T,NR,173
368000,07:00 - 2T,PN,174
368000,14:00 - 2T,NR,174
177801,16:00 - 2T,NR,174
341962,20:00 - 2T,NR,174
175503,29:00 - 2T,NR,174
416175,38:00 - 2T,NR,174
188941,35:00 - 2T,NR,175
371231,32:00 - 1T,NR,176
178402,11:00 - 2T,NR,176
461802,23:00 - 2T,NR,176
383352,34:00 - 2T,PN,176
298523,15:00 - 1T,PN,177
179098,22:00 - 1T,NR,177
340535,35:00 - 1T,NR,177
298523,+2 - 2T,NR,177
380299,08:00 - 1T,NR,178
317236,23:00 - 2T,NR,178
407221,36:00 - 2T,NR,178
371355,43:00 - 1T,NR,179
412193,06:00 - 2T,NR,179
342430,07:00 - 1T,NR,180
423338,32:00 - 1T,NR,180
172288,27:00 - 2T,PN,180
422347,43:00 - 2T,PN,180
178099,08:00 - 1T,NR,182
407221,27:00 - 1T,NR,182
190417,09:00 - 2T,NR,182
179934,26:00 - 1T,NR,183
170277,32:00 - 1T,NR,183
295880,+3 - 1T,PN,183
371231,11:00 - 1T,NR,187
371231,13:00 - 1T,NR,187
366127,23:00 - 2T,PN,187
516941,+6 - 2T,NR,187
179934,05:00 - 1T,NR,188
453522,15:00 - 1T,CT,188
338611,18:00 - 2T,NR,188
391581,26:00 - 2T,NR,188
310646,30:00 - 1T,NR,189
175503,01:00 - 2T,NR,189
175503,+2 - 2T,NR,189
294486,15:00 - 2T,NR,191
337491,23:00 - 2T,NR,191
337491,31:00 - 2T,NR,191
179934,44:00 - 1T,NR,192
179934,05:00 - 2T,NR,192
348899,22:00 - 2T,NR,192
172288,33:00 - 2T,PN,192
385571,+4 - 2T,NR,192
184798,23:00 - 1T,NR,193
305961,32:00 - 2T,NR,193
298523,40:00 - 1T,NR,194
298523,20:00 - 2T,NR,194
295260,+1 - 2T,FT,194
188170,04:00 - 1T,NR,195
170277,33:00 - 1T,NR,195
174380,29:00 - 2T,NR,195
177957,10:00 - 1T,NR,197
298432,34:00 - 2T,NR,197
175503,+4 - 2T,NR,197
295260,04:00 - 1T,NR,198
407221,08:00 - 1T,NR,198
298523,12:00 - 1T,NR,198
190417,22:00 - 1T,NR,198
642656,04:00 - 2T,NR,198
311522,32:00 - 2T,NR,198
178402,01:00 - 1T,NR,199
366127,28:00 - 1T,NR,199
337491,34:00 - 1T,NR,200
170477,13:00 - 1T,NR,201
359362,31:00 - 1T,NR,201
173742,15:00 - 2T,NR,201
298523,29:00 - 2T,PN,201
459687,31:00 - 2T,NR,202
383830,02:00 - 2T,NR,203
190407,42:00 - 2T,CT,204
190407,09:00 - 1T,NR,205
433582,25:00 - 1T,NR,205
433582,36:00 - 1T,NR,205
177957,+2 - 1T,FT,205
178099,13:00 - 2T,NR,205
178099,24:00 - 2T,NR,205
346890,07:00 - 1T,NR,206
177957,09:00 - 1T,NR,206
188170,35:00 - 1T,NR,206
172741,40:00 - 1T,CT,206
172741,43:00 - 2T,CT,206
